review,label
너무 재미있음,1
"장점은 현실고증 구현이 완벽하고 대전기 전차와 냉전기,현대의 MBT의 스펙이 정확합니다",1
"다만 단점은 가끔 억까가 있고 관통 및 데미지를 입었어야 하는 부분이 멀쩡하게 있는거랑 전차전인데 한공기가 있어서 개입하는것,같은 랭크의  전차가 아닌 1랭크 높은 천차나 낮은 전차와 매칭이 되어서 좀 아닌같은것이 단점입니다",0
진짜 리얼한 2차 세계대전 느낌을 받고 싶다면 추천한다.,1
"다만 어디서 날아오는지 모르는 총알에 언제든지 죽을 각오가 되있어야하고, 암걸릴거 같은 우리편을 그러려니 하고 참아낼 인내심이 필요하다",0
젬,1
우주에서 폐지줍기 갓겜,1
꿀잼임ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
초ㅣ고다 넘 재미있는   ,1
짱임 ㄹㅇ루,1
"내가 운전하는 게 아니라, 유럽의 풍경을 따라가고 있다는 착각이 들 때가 많다.",1
"엑스컴의 명중률 악명은 유명하고 1편 역시 해보았지만, 여전히 이해는 가는데 납득은 안 가는 확률놀음에 헛웃음만 나오는 상황이 많은 독특한 느낌의 SRPG입니다. 게임에서 확률이라는 걸 플레이어가 불쾌하지 않도록 적당히 눈속임으로 조절해주지 않으면 어떻게 되는지, 이 게임을 해보면 사무치게 알 수 있습니다. 하드코어하게 철인모드로 즐기는 게 아니라면 세이브로드 반복으로 어떻게든 되긴 하지만요.    전작과 마찬가지로 전리품과 지원금으로 부대를 운영하며 기술을 개발해 더 좋은 장비들을 갖추고 대원들을 성장시켜 분대를 꾸리는 게 굉장히 재밌었습니다. 부상이나 피로 문제로 연속해서 출동하지는 못하기에 분대를 여럿 준비해야 하는데, 확장팩까지 해서 상당히 많은 병종이 있고 병종 안에서도 익힌 스킬에 따라 운용에 차이가 있기 때문에 팀을 어떻게 짤지 궁리하는 재미가 솔솔했습니다. 범용팀, 화력팀, 돌격팀, 저격팀, 잠입팀 등, 미션 내용에 따라 돌아가며 쓰는 게 정말 즐겁네요. 분대 꾸미느라 플레이시간이 확 늘어난 감도 있을 정도.  분대를 짜서 운용하다 보니, 게임 내 시스템에 분대관리가 없다는 게 조금 아쉬웠는데, 일일이 이름을 기억해서 출전인원 배치하는 게 상당히 번거로웠습니다. 인원 수 늘어나니 헷갈려서 복장 색상을 분대별로 통일시키는 걸로 구분했네요.   전투는 확률에 울고 웃는 게 반복되지만, 아군적군 모두 다양한 동작들이 있어서 반복되는 미션에도 매번 플레이 방식을 바꿔가며 즐길 수 있어서 좋았습니다. 저지대로 끌어들여 농락하기도 하고 중앙돌파로 난장판을 만들기도 하고, 잠입팀으로 뒤로 돌아가 필요한 것만 낼름 해치우고 도망가기도 하구요. 분대를 어떻게 꾸렸는지와 미션의 내용에 따라 전투 양상이 다양하게 나올 수 있어서 좋았습니다. 확률테러에 황당한 돌발상황이 나오기도 하지만, 아군 전사가 확정되는 상황이 아니면 불러오기 하지 않고 어떻게든 비비며 진행했는데, 계획대로 가다가 어처구니없는 확률이 연속되어 게임 흐름이 난잡해지는 것도 은근히 재밌었습니다.    창작마당으로 여러 가지 지원되는 점도 좋았습니다. 굉장히 활성화되어 있어서 수많은 모드들이 외부프로그램 사용할 필요 없이 스팀 안에서 사용할 수 있네요. 병사들 외모 꾸미는 모드들 잔뜩 추가해서 대원들 하나씩 예쁘고 멋있게 꾸며주는 것도 상당히 즐거웠습니다.   개인적으론 게임 시스템은 원본대로 즐기고 싶어서 병사들 외모 꾸미기만 넣으려 했는데, 그놈의 지배자반응이라는 세이브로드 반복으로도 답이 안 나오는 황당한 스킬에 결국은 시스템 건드리는 모드를 추가하게 됐네요. 공략 참고하며 잡아봤는데, 하나 잡고 나머지도 같은 짓 반복할 거 생각하니 아찔해서, 그냥 지배자반응 없애는 모드로 해결했습니다. 턴제 게임 근간을 뒤흔드는 고약한 스킬이네요.   외계인에게 정복된 지구를 되찾기 위한 영웅들의 이야기를 보여주는 단순명쾌한 스토리, 부대를 운영하고 전투 중 조금이라도 유리한 싸움을 하기 위해 궁리하는 재미, 대원들을 키우고 꾸며주며 애착을 갖게 하는 재미 등, 정말 즐겁게 플레이한 게임이었습니다.",1
2차 세계대전 전장에 있는 느낌이 듭니다.,1
쉽지는 않은 게임이지만,0
내가 2차 세계대전 전장에 있는 느낌을 받고 싶은 사람에게는 강추합니다.,1
우주갓겜,1
눈알달린 선인장  7개의 학머리 달린 슬라임  뇌 파먹는 털달린 전갈  거대 촉수 괴수를 좋아한다면 추천합니다.,0
어렵다 게임에 진심이여야만 할수 있음 유튭도 보고 공략도 보고 고인물 도움 받기 쉬우니 꼭 슬쩍 구걸좀 하고 시간좀 갈고..,0
개 재밌음,1
깔아두면 좋은 무료 게임,1
할인해서 천원에 샀고 아주 베리섹스기모찌,1
몇백시간을 하면서도 아직 못해본 컨셉들이 많고  유저가 얼마나 컨셉을 잡고 플레이하냐에 따라 재미가 달라지는 게임,1
솔플도 재밌음 다인큐하면 다음날 넘기고 싶다고 서로 잠 자라고 머라함 ㅠㅠ 하면 할수록 컨텐츠 생기고 모드까지 쓰면 진짜 할거 개많을듯,1
스킵이 제한적이라  매우 불편한게임,0
게임이 ㅈㄴ재미없네 그냥 맵이 ㅈㄴ쓸데없이큼 그거에 비해 할게 ㅈ도없고 메인퀘 쳐할라면 4000k씩 쳐가야되는데 그것도 ㅈ같고 일단 타격감이 맘붐수준임,0
"라이트하게 즐기는 사람에게는 킬링타임 용, 헤비하게 즐기는 사람에게는 수많은 고통과 도파민 분비를 느끼게 해주는 게임",1
동숲이 빚갚는것이 우선이라면 여기는 그냥 낚시하고 죄다 미는 것부터... 한국인특 이런 게임도 노동하며 힐링합니다 최고,1
"게임자체는 재밌지만,",1
3D 멀미가 있는 사람에게는 적합하지 않네요. 특히 살인마는 더더욱 못합니다,0
처음 시작한 뉴비인데 재밌네요,1
뉴비 1000명 유입되면 1명정도 살아남을까 말까한 게임 뉴비를 위한 튜토리얼이 있긴한데 그거 끝나면 상어가 우글거리는 바다에 맨몸으로 수영하는 느낌이 든다 뭘 어떻게 장비를 맞추고 스킬을 올리고 해야 하는지 너무 불친절하고 뭘 해야할지도 모르고 뉴비 미션 몇 개 하다가 걍 접게된다 ,0
분명 돈 얼마 안주고 샀는데 이 돌아버린 게임사가 8년 내내 메이저업데이트를 갈기는데 쌍따봉 안주고 어케배김?,1
게임 진짜 장애인같네요 5인큐 안하면 쓰레기겜,0
최신작 나오고 다시 플레이해봄   너무 재밋어요,1
내 아내와 아들들이 내목숨을 노리는 재밌는게임 세상 믿을사람 하나없네,0
오래 끌지 않고 간단히 시간 때우면서 할만한 게임으로 추천입니다.,1
재미는 있는데…,1
반복...또 반복... 노가다 역시...유비... 할일이 넘 많아요~ㅠㅠ,0
전남친 때문에 시작했는데 ㅈ같이 어렵고 ㅈ같이 고인 새끼들만 남음 ,0
이궈 쥔쫘 괏궴윕니돠,1
멀..멀미,0
해킹당해서 문의 넣으니 안 풀어주는 개 ㅂㅅ겜 수듄,0
외국에서 인기가 왜 많은건지 알거 같더라...참을수 없엇,1
"인생 첫 스팀 게임, 몰입감 최고 액션 최고 2077 후속작 나왓으면 좋겠다 ㅠ",1
로그라이크면 특유의 랜덤성으로 매판 나오는대로 무슨 빌드로 갈지 고민하는 과정이 즐거운데   시작 무기 선택할 떄부터 빌드가 정해지고 거기에 맞는 은혜가 나올때까지 리롤하는 게 끝이라 도파민이 없음    초반에 모든 무기를 잠금해제하기에도 오래 걸려서 사실상 정해진(좋은) 무기로 좀 오래동안 밀고 나가야돼서 지루함. ,0
매판 대사가 달라지고 스토리가 조금씩 진행되는 건 좋았는데,1
겜진행이 노잼이라 스토리 보는 것도 포기함,0
"지루할 틈이없음,또한 다양한 장르가있어서 재미있음",1
툭하면 튕기고 너무 오류가 많다,0
사설서버에 있는 안티치트도 못만드는 돈만 밝히는 무능한 회사 핵 잡는 날이 오기는 할까,0
본편만 해봤는데 재밌어요. 맵을 통채로 뒤지는 스타일이라 탐험하는 느낌이 좋았고 그러면서 점점 캐릭터가 성장해가는게 좋았어요. 닼소3랑 다른 장르의 소울류 게임이라 생각하고 플레이하면 좋을것 같습니다.,1
평소 유튜브로만 보던 게임을 할인할때 사서 해봤는데 솔로로 했음에도 시간가는줄 몰랐다,1
말해뭐해 갓갓,1
자유도 높음. 그래픽 좋음,1
"DX11을 할지, DX12를 할지 선택지는 만들어줘야지 DX11 왜 없앴나요? 저사양 유저는 그만하라는 뜻인가요?  예전부터 해서 5,582시간을 했는데  전부터 게임이 망했다... 뭣때문에 망했다... 말이 많았어도 그래도 게임이 재밌어서 플레이했었는데.. DX11은 없애지 말았어야지..",1
가히 최고의 경험이라고 할 수 있는 게임.  도대체 어디까지 디테일이 미쳐있는지 헤아리기 힘들 정도.  주인공의 서사와 끝은 몰입을 넘어선 무언가를 느끼게 해준다.  추천하지 않을 수 없는 게임. GOAT.,1
머나먼 별을 향해 우주를 탐험하고  멋진 우주선을 타고  화려한 전투를 꿈꾸겠지만  현실 뉴비는 고인물들 킬로그 일뿐  전형적인 pay to win 게임이라 차라리 리니지를 하세요.,0
그냥 배틀필드 하세요,0
저는 비록 이 게임에서 노동만 너무 해서 마치 야근하는 듯한 느낌을 받았습니다만..,0
너무 노동하려고 하지 마세요...!! 브금을 들으며 즐기세요,1
핵 좀 잡아줘요,0
어렵고도 어렵도다.,0
내 인 생 역 작 게 임  테라리아와 스타듀밸리는 전설이다  모바일로 400시간 가까이 하다가 컴퓨터로 왔는데  너무 재밌는데 일하는거 같음 그래도 재밌어요  ,1
"로그라이크 게임을 잘 안좋아하는데도 하데스는 재밌게 하고 있음   은혜 고르는 재미도 있고, 스토리도 하나씩 풀리는게 재밌음   단판으로 하기도 좋긴한데, 한판만 더 한판만 더 하다가 시간 순삭되는 게임임 ㅋㅋ",1
"턴제라 지루할 거라 생각했는데, 시간 가는 줄 모르고 하게 됩니다.",1
재미가 미쳤다 이말이지,1
재미들리면 정말 재밌는 게임이다,1
쉬우니깐 한번쯤 해보셔도 재미지게 할듯,1
롤 생각하면서 하면 힘듦,0
돈 값한다.,1
완벽한 솔로들을 위한 게임임.  잘 만들어진 콘솔게임에 채팅기능 있는정도..,1
인던 및 파티 사냥 을 좋아하는 유저로써는 그렇게 재미있게 느껴지지 않았음. 원래 이런 게임인줄은 알았다만은 이렇게 멀티 콘텐츠가 없는줄은 몰랐음.,0
말이 필요없는 전설 어떤 사람이 엑스컴을 가지고 영원히 플레이가 가능한 게임이라고 했다 근데 진짜 3편 안나와서 영원히 이거만할듯,0
일주일간 태초마을에서 에이전트 미션 다 하고 나서드는 생각 :  앞으로 남은 컨텐츠 무궁무진하겠지만 일반 RPG 퀘스트랑 비슷하다라는 느낌을 받았습니다.,0
우주 정말 좋아하고 그래픽적으로도 우수하지만,1
뭔기 기대했던 조작감은 아니라 아쉽네요.,0
가끔 우주유영하고 싶을 때 한번씩 접속할 것 같습니다.,1
재밋게 하고 잇엇어요,1
뭘 하라는건지 도저히 모르겠는데,0
총 쏘는건 재밌어요옹,1
똑같은맵만 무한반복 뭐야 이게...,0
무서워요 ㅠ,0
왜 멈추고 지랄이야;,0
옛날에 움직이지도 못하고 영어라 2번 접고  요즘에 좀 할만한가 해서 다시 시작 할만하지만 미션 설명을 면허없는 사람한테 운전시키는 것 마냥미션 줌 기껏 유튜브 보면서 차근차근 하다가 유튜버들 시작하자마자 몆억씩 받고  어중간하게 키웠우고 버디 혜택  알아서 현타와서 하기 싫어짐. 조금 차이면 몰라도 스킬 포인트 100만은... (약2개월가량의 스킬포인트ㅋㅋ) 시작 하자마자 차이 너무 나니까 할 맛 없어짐. 한국사람도 이제 별로 없어 보이고,0
"뉴비일 때 리스폰 대기 시간이랑 전선 복귀시간 대충 크게 잡아 2분인데 막상 교전시작하면 10초는 오래산거고 3초만에 끔살당했었는데,  이제 어느정도 시간 박았더니 혼자서 1개분대 정도는 주님 곁으로 보낼 줄 수 있는 실력이 됨 결론 : 히히 몰살이다 히히",1
이 게임은 우주를 너무나도 잘 표현했다. 광활하고 자유롭기에  쓸쓸하고 아련하다.,1
이게 야스지,1
 상상하는 모든 걸 할 수 있는 게임. 게임보단 시뮬레이터라고 보는 편이 맞겠다.  본인의 어린 시절부터 지금까지 너무 재미있게 플레이하고 있는 게임입니다. 샌드박스 게임 좋아하시는 분께 강력추천.,1
켤때마다 5-6시간씩 해서 안되겠다 싶어 삭제했습니다.  그렇게 3번 재설치했습니다.,1
재밌는데,1
금방질림,0
"이건 뭐.. 서부겜이 많이 없으니까 배째겠다 이거지?  그래, 함 떠보자 개같이 비추.",0
"똥겜인걸 알고 집 앞에 버렸지만, 결국 뒤늦게라도 수거차를 쫒아 쓰레기폐기장으로 가 도로 찾게된다.",1
취향만 맞는다면 이것만한 게임이없음,1
개 갓겜,1
게임 자체가 지루함..,0
무료 게임이긴 한데  구지?,0
게임이 재미 없는건 아님  추천,1
2차 세계대전을 직접 보는 느낌이다,1
솔직히 게임성에 가려서 안보이는거지 버그도 ㅈㄴ 많음 이걸 사전예약으로 산 게 미친듯이 후회스럽다.,0
짱개와 바나나따개와 도태군인러시아와 푸틴속국우크라이나 정신병공익 새끼들 투성이인겜,0
늙으면 노인정 가서 하고 있을 것 같은 사이버 바둑  오목이니 알까기니 나와봐라 클래식은 영원하다,1
이 게임하면 인생망합니다,1
이 그지같은 게임 벨런스 그런건 바라지도 않는다  살인마 작업장이랑 핵좀 막아라 좀,0
유비소프트 첫번째 입문작인데 너무 재밌게 플레이했습니다,1
한가지 아쉬운점은 시민을 너무많이 죽이면 자동게임오버 처리되는 부분이 싫다..,0
시간 맛있게 잡아먹어서 추천,1
재미업써요,0
잠깐 해봤는데 컨텐츠가 적어서 아쉽네요.,0
매 순간 순간이 스릴이 넘치지만,1
그만큼 피곤한 것도 취향 탈 만한 요소 같습니다.,0
세계적인 대회에 참가하면 핵이없습니다 세계적인 선수가 먼저 되세요,0
어으 어지러워,0
운전 어렵다.,0
그리고 재밌음.,1
굿 !!! 명작입니다 ~,1
이 게임 기반으로 실제 전장에서 그대로 싸우는 불쌍사가 발생하지 않았으면 합니다,1
다좋은데,1
뭐하는 스토린지는 모르겟는게임,0
갓겜맞음,1
나의 인생 최고의 게임 정가를 주고 사도  돈이 전혀 아깝지 않은 그저 최고의 게임,1
엣지러너 보고 시작했는데 미치게 재밌습니다.,1
쓰레기 겜 절대 하지마라,0
공부를 좀 많이 해야하는 어려운 게임. 나온지 꽤 된 게임이라 생존자나 살인마나 별 요상한 기술들?이 많아서 의문사 당하기 십상이다.,0
진짜 최적화만 좀 어떻게 하면,0
초갓겜인데  너무너무 재밌는데,1
컴터 갈리는 느낌나서 자주 못하겠음...  그리고 용량 빡쎔,0
그럼에도 개꿀잼  ,1
한국어 지원좀 해주세요. 한국 개발사에서 만든 한국 게임을 한국인이 한국어로 플레이 못 한다는거 완전 논센스 입니다. ,0
구글 로그인 하는데 뭐라고 뜨면서 안됨 이유를 몰라서 메시지를 봐야 하는데 보여주기 싫은지 지 혼자 사라짐 그냥 홈페이지 찾아서 아이디 만듬 스팀이랑 연결된 이메일인증후 아이디 만든후 아이디 이메일 인증 ㅎㅎㅎ 그리고 로그인하는데 또 뭐라고 뜨면서 안됨 근데 메시지는 읽지 못하게 사라짐 ㅎㅎ 좃틀딱 겜이라 시작할떄 러닝타임 찾기도 힘든거 깔아야하는데 그냥 용량 버리지 말고 하지마셈,0
갓겜.  대황갓제너럴레전드레베카,1
배경이 미쳣슴 개재밋슴 님들도하셈,1
인핸스드 버그좆망겜 할빠에 그냥 맘편하게 레거시 스토리 한 번 더 함 ㅋㅋㅋ,0
재밌네여  ,1
시간녹아요,1
게임 너무 재밌어요~,1
돈 주고 하는 게임 치곤 너무 퀄리티가 좋고 트럭들이 많아서 얻는 재미가 있어요 27000원 치고 되게 좋네요,1
갓겜^^7  ,1
"사슴의 땅울림 한번으로 빈대떡이 되어버린 집터를 함께 허망한 눈으로,몇분이고 바라보았던 기억이 잊혀지질 않는다",0
게임 한판 했는데 해가 떴네요,1
벌써 500 시간이나..??? 근데 아직도 익데 하나 못깼어 >_<,1
개밋다>,1
드럽게 재미있네,1
올만에 다시 ㄱㄱ,1
재미있게 플레이하고 있습니다.,1
돈 아까워서 어거지로 깼음 취향안맞으면 막 재밌지는않음,0
게임은 잘만들었지만,1
가성비 게임  개꿀 1100원 ,1
쓰레기 게임 납치고 나발이고 겜하는데 문제없음 불편한 요소 하나도없는데 엔딩이 거지같아서 그동안 게임 즐긴 나를 욕하게 되는 모순게임,0
퀄 미쳤다  ,1
재미떠ㅏ요,1
그냥 존잼,1
이 겜은 말 타고 돌아다니는 것만 해도 재밌다,1
버러지특공대 시물레이션,0
정말 재밋고 추천합니다. 중세 세계로 시간여행하는 재밋는 게임입니다.,1
실행중이라면서 게임창 안뜨는 갓겜. 애초에 되지를 않으니 하지마셈,0
처음 몇판해보고 개 쓰잘데기 없는 오기 발동해서 오리지날은 정복하고 멀티 가야지 했는데 아직도 DLC 정복을 못하고 있음 심지어 오리지널은 맥스웰 해금도 못함 갓겜이긴 함,1
벌써 즐겁다,1
[h2] 훌륭한 퍼즐+어드벤쳐+액션게임,1
스토리는 그닥 [/h2]    9.0 / 10,0
고전 좀비게임 goat 솔직히 이건 친구랑 하는것도 재밌지만 가끔 혼자하거나 멀티로 해도 재밌음 총으로 쏘는 타격감이 지리며  잡기술도 쓸수있는 나름 잘만들어진 게임,1
재밌네용,1
존나 재미있음 씨벌 안하면 인생 절반 손해임  ,1
재미있지만,1
취향 졸라타는 게임,0
할만하긴함,1
할인할때사야함 ,0
엑스컴 3 언제 나오냐 개마렵네 진짜,1
너무 잼있다,1
1편보다 훨씬 좋아진 그래픽,1
다만 전투씬이 좀 과하게 많고 퍼즐요소가 많이 줄어든데 비해 퍼즐 개개별 난도가 좀 올라간듯?    1편은 공략 없이 무난하게 다 깼는데 2편은 퍼즐에서 그게 안되네요.,0
시발 뛰다가 죽고 있다가 죽고 숨엇는데 폭격 맞아 죽고 그냥 뭐때문에 죽은지 모르고 그냥 뒤지네 시발,0
어후...진짜 진짜 조금했는데 시간순삭이네,1
모드갓겜,1
친구랑 둘이서 하면서 깼습니다.    똥겜이라도 친구들이랑 같이하면 재밌다는데 파크라이5도 재밌긴 하더라구요.    만원 이하로 사서 친구랑 같이 할만은 합니다. 친구랑 같이 할만한 게임이 이 바닥에 그리 많지는 않으니 말이지요.,1
"그런데 이게 호스트만 게임 내용이 저장되고 게스트는 게임에서 얻은 아이템만 저장이 되다보니 둘이서 하는것도 상당히 불편합니다.  특히 필수퍽이라 생각되는 무기 소지 갯수 증가 퍽 해금 조건이 보스 한명 처치인데, 이게 같이 보스를 처치해도 게스트는 보스를 처치하지 않은것으로 취급되서 무기 소지 갯수 증가 퍽을 못찍습니다.  덕분에 저는 나중에 혼자 또 보스를 잡는 뻘짓을 하기도 했죠  퍽 이외에도 상점에서 무기가 해금되는 조건도 메인스토리 진행과 연관이 있는데 게스트로 들어온 사람들은 얄짤없습니다.    그리고 악명높은 유비소프트의 전형적인 유비소프트식 오픈월드기 때문에, 게임이 엄청 밋밋한 맛입니다.  그리고 지도를 걍 다 열어주고 하고싶은 퀘스트 먼저 하도록 해주는데, 덕분에 메인스토리 진행하려고 할때 게임이 플레이어를 강제로 납치해버려서 스토리를 전개시킵니다.  파크라이 5에서 가장 많이 지적되는 부분인데 겜하다가 갑자기 납치해서 강제로 스토리를 진행시킵니다. 심지어 퀘스트 도중에 납치하기도 하더라구요.    그리고 스포긴 한데 엔딩이 진짜 엄청 나쁩니다. 스토리 작가가 일부로 엿먹이려고 만든건지, 힙스터 기질같은게 있는건지, 걍 개발당시 대세가 그런거였는지는 잘 모르겠습니다만 아무튼 엄청 구립니다.",0
"결론적으로 친구가 있으면 싼맛에 친구랑 같이 우정을 쌓으며 게임할만은 합니다,",1
그런데 혼자하실 생각이시면 그냥 다른 게임을 하시는걸 추천드려요,0
동기화 되지 않았다고 하면서 자꾸 튕기고 잡렉 문제가 해결되지않네요. 제일 짜증나는건 동기화 문제와 이유없이 튕기는 현상입니다 빠르게 처리해 주셨으면 좋겠습니다.,0
그타 6 언제나옴 ㄹㅇ,1
그냥 계속 업뎃 해주는거에 감사하며 합세,0
오픈월드 fps에 있을 건 다 있는데..,1
이상하게.. 재미가 없어요,0
지메는 역시 갓겜이야야야ㅑㅇㅇ,1
"VR로 하면서 울었습니다......  ----------  조금 더 해본 후, 감히 VR에서는 알릭스 급 필수 겜이라고 평가해봅니다.",1
다 좋은 게임. 내가 원하는것들을 소환하거나 만들수있음. 자유로워서 좋은데,1
맵이 한정되어 있어 아쉬움.,0
현실감 있기 떄문에 대단하다고 느낌,1
근데 사용법이 너무 어렵다;;,0
노 잼 스카이가 재미있는 게임으로 돌아왔어요,1
정말 잼있어요. 시간 보내기 좋네요,1
파크라이5 할때는 개노잼에 씹망겜이라고 생각했는데 뉴던하고 파6하면서 계속 파5 생각남 이정도면 갓겜임,1
안톤 시발롬아 겜 좆같이 만들면 어카냐 그리고 심지어 현질안하면 겜 접으라는거니 안톤스발아?,0
1000시간 2000시간이 뉴비인 개호로새끼 게임,0
100만원 꼴아박으면 할만합니다,0
친구 따라 사긴 했는데   멀미 심한편인데 이건 할만함,1
매우매우 재밌으니 다들 한번씩 사서 플레이 해 보시는걸 추천,1
좀비 샌드박스 마을만들기 게임 재미는 있지만,1
멀티가 안되는 점과 할 수 있는 컨텐츠가 상당히 제한적 같은 이벤트의 무한 반복,0
기대안하고 하면 할만해여... 할인할때 사세요 꼭..  기대는 ㄴㄴ 기대안하고 시간떄우려고 할 때 하면 딱 좋은 겜,1
5/10 유비식 오픈월드가 뭔지 몸으로 깨닫게 해준 게임 지루하고 소모적이며 반복적이다.,0
맛있어요,1
"그저 고트,",1
"프롬의 소울 게임 제작 노하우가 가장 잘 반영된 웰메이드 게임이라 생각함.  본작의 합리적인 전투 난이도, 유저의 다양한 이동 동선을 예측한 듯한 잘 짜여진 맵 구성 (물론 설원 제외), 수많은 캐릭터 육성방법 등 다회차 즐기기 최고의 조건을 갖추었다.  -------------------------------------------------------------------------------------------------------------------",1
"근데 DLC에서는 개발 과정에서 힘 빠진듯한 느낌이 좀 듬...(말아먹은 수준은 아니고 좀 아쉬운 정도)  수직적인 맵 구성 방식 및 부족한 탐험요소, 악랄해진 이기적인 몬스터 공격패턴 등을 제외하고는",0
잘 즐겼음,1
아주 좋아요,1
차라리 동라맨 ㄱㄱ,0
시1발 무한한 자유도를 줄 것 같은 필드를 만들어두고선 정작 미션에선 일말의 자유도 없음 맹도견 게임을 넘어서 사지 묶어두고 컨베이너 벨트에 올린 수준.,0
스토리랑 연출 개쩔긴 하는데 메인스가 너무 재밌어서 서브미션 하나도 안하고 메인만 달림.,1
그런데 결말에서 D 이새끼랑 결판 안나는거 보고 어처구니가 없었음 대체 뭔데? 시부랄거. 하도 어이가 없어서 분노의 나무위키 정독하고 나니까 D랑 어중간하게 끝낸게 이해는 갔는데 그래도 너무 아쉬웠음. 마지막으로 다 좋은데 왜 오픈월드로 만들어서 119기가나 되는 돼지같은 용량을 만들었는지 모르겠다. 오픈월드일 필요가 있나? 필드 탐험도 안했다. 어차피 해 봤자 탐험에서 얻는 보상이 돈 버는게 전부 같아서.,0
ㅈ댔다 주말 다 날라갔네,1
땅따먹기의 정수,1
진정한 사회주의적인 게임 비싼컴이든 저렴한 컴이든 모두 똑같이 렉걸리는 기적의 게임  강추합니다.,0
실행안됨,0
겁나 어려움,0
그래도 재미남 친구랑 같이해야 재미남,1
명작은 명작인 이유가 있음,1
"정말 많은 시간을 투자한 게임이다. 시간만으로 따진다면 게임인생 다섯 손가락 안에 들어 갈 것 같다.   1,000시간이 넘는 플레이타임 동안 이런저런 다양한 컨셉으로 해보고 싶었지만 항상 플레이 스타일과 결말은 일정했다.   고대, 늦어도 고전시대에는 종교를 창시하고, 자연경관을 최대한 갖고싶어 도시를 확장 했고, 불가사의 뽕에 취해서 고대시대부터 노동력을 갈아 넣었다. 게임을 진행 하는 중 불러오기 메뉴를 최대한 피했었지만 컴퓨터와 불가사의 싸움에서 진다면 가차없이 불러오기메뉴를 선택했었다. 전쟁을 피하지는 않았지만 언제나 전쟁은 나에겐 차선책이었고, 세계의 평화를 수호하며 전쟁을 억제하며, 기후위기에 세계가 멸망하않도록 많은 애를 썼었다. 정해진 마지막 턴에 다다랐을 떄, 다른 플레이어들을 모든면에서 압도적인 점수차로 이기면 좋아했다. 어쩔 떄는 마지막 턴이 오기전에 문화승리를 할 떄도 있었고, 과학승리를 할 때도 있었지만 어떻게든 평화롭게 승리하면 좋았다.  나는 문명을 플레이 하며 내 자신의 성향에 대해 잘알게 됐었던 것 같다.  문명7이 망했다는 소식을 들었다. 또다른 세계를 기대했었는데 너무 아쉽다.",1
다시는 내 추천목록에 나타나지 마시오. 이건 마지막 경고요.,0
그래픽 직임. 광할한 우주 크게 어려움 없음 재미는 있는데,1
지루함,0
시작하지마 결국 노예가 될거야,0
아주 재밌습니다,1
근데 DLC가 너무 많아서,0
그것 말고는 100점 입니다 ,1
근본 게임을 같이할 수 있어서 좋음,1
초반 지루한것만 버티면 ㅆㄱㄴ,1
재미있음,1
그저 갓겜,1
무료게임이다보니 DLC컨텐츠를 구매하지 않으면 할게별로없는것 같음,0
그래도 게임자체는 재밌음   DLC는 할인할때 사는걸 추천,1
"이 게임 요약:   1.걸어가다 죽음 2.뛰어가다 죽음 3.기어가다 죽음 4.낙사해서 죽음 5.팀킬당해서 죽음 6.RPG,AT4맞고 죽음 7.수류탄 맞고 죽음 8.화염병 맞고 죽음  9.나만 못쏘는것 같음 10.나만 오버뎃임",0
"고대 문명을 선택하여 문명을 건설하고 발전시키고, 과학 기술과 문화를 발전시키며, 때로는 전쟁을 통해 세계를 정복하는 스릴 넘치는 경험을 선사합니다.",1
실감나고 재미있습니다,1
노잼인줄 알았는데 하면할수록 할만함 아이탬 좋은거뜨면 더 재밌을듯.,1
땅굴파기 꿀잼이양,1
로켓 + 축구 = 굿! =),1
완전판으로 게임하니 상당히 쾌적하네요,1
이겜은 다른 프로그램하고 동시에 실행하면 자꾸 에러나니까  반드시 다른 프로그램을 다 종료하고 하세요.  그리고 퀘스트 순서 좀 정리해줬으면 좋겠어요  크리그의 내면인가 그거 부터 다 깼더니 순서가 뒤죽박죽이 되어서  스토리 망했잖아요,0
아무튼 미친 스토리에 미친 연출 좋아하시면 매우 만족하면서 게임하실 수 있을 겁니다,1
전략시뮬을 좋아하지만 대전은 싫어해서 캠페인이나 AI를 주로 하였습니다 그럼에도 이 게임은 제 인생작 중 하나 입니다.  곧 HD에디션이 또 한 번 업그레이드 된다고합니다.  너무나 기대되는 것,1
진입장벽은 꽤나 높고 처음엔 재미도 없다. 하지만 제대로 된 게임의 맛을 한번이라도 느낀다면 절대 끊지 못할것이다. 특히 전차,1
적은 보이지 않고 포격은 오고 리젠을 밥먹듯이 하는 걸 느끼는 순간 진짜 전쟁에 대한 두려움이 생겨납디다..,1
케이드6에 반해서 블리자드 시절에 입문하고 친구들이 안해서 멈췃다가 중간에 잠깐 셍각나서 해보고 이렇게 연어로 해보다가 최후의 형체 나왓을때 다사서 제대로 즐긴 결과 루트슈터 장르중에서는 데스티니가 제일 잘맞는거같네요  1.매력적인 스토리(중간에 망친스토리들도 많다고 하던데..최형떄 제대로해서 유튭으로 스토리 시즌스토리 다보고 시작햇는데 나름 최후의형체로 마무리가 잘된느낌 다만..케이드도 살아나길 바랫음..),1
